Director,Title,Score,Gross,Movie_Likes,id
Tim Burton,Corpse Bride ,7.4,53337608,0,root TimBurton CorpseBride 
Tim Burton,Charlie and the Chocolate Factory ,6.7,206456431,0,root TimBurton CharlieandtheChocolateFactory 
Tim Burton,Big Fish ,8,66257002,26000,root TimBurton BigFish 
Tim Burton,Big Eyes ,7,14479776,20000,root TimBurton BigEyes 
Tim Burton,Beetlejuice ,7.5,73326666,15000,root TimBurton Beetlejuice 
Tim Burton,Batman Returns ,7,162831698,0,root TimBurton BatmanReturns 
Tim Burton,Batman ,7.6,251188924,12000,root TimBurton Batman 
Tim Burton,Alice in Wonderland ,6.5,668370412,48000,root TimBurton AliceinWonderland 
Tim Boxell,Valley of the Heart's Delight ,6.6,118666,144,root TimBoxell ValleyoftheHeart'sDelight 
Tim Blake Nelson,O ,6.2,32034806,0,root TimBlakeNelson O 
Ti West,The Innkeepers ,5.5,77501,0,root TiWest TheInnkeepers 
Ti West,The House of the Devil ,6.4,100659,0,root TiWest TheHouseoftheDevil 
Thor Freudenthal,Percy Jackson: Sea of Monsters ,5.9,68558662,28000,root ThorFreudenthal PercyJackson:SeaofMonsters 
Thor Freudenthal,Hotel for Dogs ,5.4,73023275,1000,root ThorFreudenthal HotelforDogs 
Thor Freudenthal,Diary of a Wimpy Kid ,6.2,64001297,0,root ThorFreudenthal DiaryofaWimpyKid 
Thomas Vinterberg,The Hunt ,8.3,610968,60000,root ThomasVinterberg TheHunt 
Thomas Vinterberg,The Celebration ,8.1,1647780,5000,root ThomasVinterberg TheCelebration 
Thomas Vinterberg,Dear Wendy ,6.6,23106,532,root ThomasVinterberg DearWendy 
Thomas Carter,When the Game Stands Tall ,6.7,30127963,0,root ThomasCarter WhentheGameStandsTall 
Thomas Carter,Save the Last Dance ,6.1,91038276,0,root ThomasCarter SavetheLastDance 
Thomas Carter,Coach Carter ,7.2,67253092,0,root ThomasCarter CoachCarter 
Thomas Bezucha,The Family Stone ,6.3,6061759,0,root ThomasBezucha TheFamilyStone 
Thomas Bezucha,Monte Carlo ,5.8,23179303,6000,root ThomasBezucha MonteCarlo 
Theodore Witcher,Love Jones ,7.4,12514138,1000,root TheodoreWitcher LoveJones 
Theodore Melfi,St. Vincent ,7.3,44134898,33000,root TheodoreMelfi St.Vincent 
Thea Sharrock,Me Before You ,7.6,56154094,51000,root TheaSharrock MeBeforeYou 
Thaddeus O'Sullivan,The Heart of Me ,6.7,196067,97,root ThaddeusO'Sullivan TheHeartofMe 
Terry Zwigoff,Ghost World ,7.4,6200756,5000,root TerryZwigoff GhostWorld 
Terry Zwigoff,Bad Santa ,7.1,60057639,10000,root TerryZwigoff BadSanta 
Terry Gilliam,Time Bandits ,7,42365600,0,root TerryGilliam TimeBandits 
Terry Gilliam,The Imaginarium of Doctor Parnassus ,6.8,7689458,19000,root TerryGilliam TheImaginariumofDoctorParnassus 
Terry Gilliam,The Fisher King ,7.6,41895491,12000,root TerryGilliam TheFisherKing 
Terry Gilliam,The Brothers Grimm ,5.9,37899638,0,root TerryGilliam TheBrothersGrimm 
Terry Gilliam,Monty Python and the Holy Grail ,8.3,1229197,14000,root TerryGilliam MontyPythonandtheHolyGrail 
Terry Gilliam,Fear and Loathing in Las Vegas ,7.7,10562387,15000,root TerryGilliam FearandLoathinginLasVegas 
Terry Gilliam,Brazil ,8,9929000,16000,root TerryGilliam Brazil 
Terry George,Hotel Rwanda ,8.1,23472900,12000,root TerryGeorge HotelRwanda 
Terrence Malick,The Tree of Life ,6.7,13303319,39000,root TerrenceMalick TheTreeofLife 
Terrence Malick,The Thin Red Line ,7.6,36385763,0,root TerrenceMalick TheThinRedLine 
Terrence Malick,The New World ,6.7,12712093,0,root TerrenceMalick TheNewWorld 
Terence Young,Thunderball ,7,63600000,0,root TerenceYoung Thunderball 
Terence Young,From Russia with Love ,7.5,24800000,0,root TerenceYoung FromRussiawithLove 
Terence Young,Dr. No ,7.3,16067035,5000,root TerenceYoung Dr.No 
Terence Davies,The House of Mirth ,7.1,3041803,345,root TerenceDavies TheHouseofMirth 
Teddy Chan,Kung Fu Killer ,6.5,129115,0,root TeddyChan KungFuKiller 
Ted Demme,Blow ,7.6,52937130,13000,root TedDemme Blow 
Taylor Hackford,The Devil's Advocate ,7.5,60984028,11000,root TaylorHackford TheDevil'sAdvocate 
Taylor Hackford,Ray ,7.7,75305995,0,root TaylorHackford Ray 
Taylor Hackford,Proof of Life ,6.2,32598931,892,root TaylorHackford ProofofLife 
Taylor Hackford,Parker ,6.2,17609982,17000,root TaylorHackford Parker 
Taylor Hackford,Love Ranch ,5.7,134904,636,root TaylorHackford LoveRanch 
Taylor Hackford,"Blood In, Blood Out ",8,4496583,6000,"root TaylorHackford BloodIn,BloodOut "
Tate Taylor,The Help ,8.1,169705587,75000,root TateTaylor TheHelp 
Tate Taylor,Get on Up ,6.9,30513940,11000,root TateTaylor GetonUp 
Tarsem Singh,The Cell ,6.3,61280963,0,root TarsemSingh TheCell 
Tarsem Singh,Self/less ,6.5,12276810,11000,root TarsemSingh Self/less 
Tarsem Singh,Mirror Mirror ,5.6,64933670,18000,root TarsemSingh MirrorMirror 
Tarsem Singh,Immortals ,6.1,83503161,30000,root TarsemSingh Immortals 
Tamra Davis,Half Baked ,6.7,17278980,0,root TamraDavis HalfBaked 
Tamra Davis,Crossroads ,3.3,74377334,0,root TamraDavis Crossroads 
Tamara Jenkins,The Savages ,7.2,6610326,0,root TamaraJenkins TheSavages 
Tamara Jenkins,Slums of Beverly Hills ,6.6,5480318,462,root TamaraJenkins SlumsofBeverlyHills 
Takeshi Kitano,Brother ,7.2,447750,0,root TakeshiKitano Brother 
Takashi Shimizu,The Grudge 2 ,5,39143839,930,root TakashiShimizu TheGrudge2 
Takashi Shimizu,The Grudge ,5.9,110175871,4000,root TakashiShimizu TheGrudge 
Takao Okawara,Godzilla 2000 ,6,10037390,339,root TakaoOkawara Godzilla2000 
Sylvio Tabet,Beastmaster 2: Through the Portal of Time ,3.8,869325,125,root SylvioTabet Beastmaster2:ThroughthePortalofTime 
Sylvester Stallone,The Expendables ,6.5,102981571,57000,root SylvesterStallone TheExpendables 
Sylvester Stallone,Rocky Balboa ,7.2,70269171,0,root SylvesterStallone RockyBalboa 
Sylvain White,The Losers ,6.4,23527955,0,root SylvainWhite TheLosers 
Sylvain White,Stomp the Yard ,5.2,61356221,0,root SylvainWhite StomptheYard 
Sylvain Chomet,The Triplets of Belleville ,7.8,7002255,0,root SylvainChomet TheTripletsofBelleville 
Sydney Pollack,Tootsie ,7.4,177200000,0,root SydneyPollack Tootsie 
Sydney Pollack,The Interpreter ,6.4,72515360,0,root SydneyPollack TheInterpreter 
Sydney Pollack,The Firm ,6.8,158348400,0,root SydneyPollack TheFirm 
Sydney Pollack,Random Hearts ,5.1,31054924,295,root SydneyPollack RandomHearts 
Sydney Pollack,Out of Africa ,7.2,87100000,0,root SydneyPollack OutofAfrica 
Susanne Bier,Things We Lost in the Fire ,7.2,2849142,0,root SusanneBier ThingsWeLostintheFire 
Susanna White,Our Kind of Traitor ,6.4,3108216,0,root SusannaWhite OurKindofTraitor 
Susanna White,Nanny McPhee Returns ,6.1,28995450,0,root SusannaWhite NannyMcPheeReturns 
Susan Stroman,The Producers ,6.4,19377727,0,root SusanStroman TheProducers 
Susan Seidelman,Boynton Beach Club ,6.5,3123749,88,root SusanSeidelman BoyntonBeachClub 
Sue Corcoran,Gory Gory Hallelujah ,4.7,11798,39,root SueCorcoran GoryGoryHallelujah 
Stuart Gordon,Fortress ,5.9,6739141,1000,root StuartGordon Fortress 
Stuart Gordon,Edmond ,6.3,131617,661,root StuartGordon Edmond 
Stuart Gillard,Teenage Mutant Ninja Turtles III ,4.8,42660000,1000,root StuartGillard TeenageMutantNinjaTurtlesIII 
Stuart Beattie,"I, Frankenstein ",5.1,19059018,15000,"root StuartBeattie I,Frankenstein "
Stuart Baird,Star Trek: Nemesis ,6.4,43119879,0,root StuartBaird StarTrek:Nemesis 
Stuart Baird,Executive Decision ,6.4,68750000,0,root StuartBaird ExecutiveDecision 
Stiles White,Ouija ,4.4,50820940,18000,root StilesWhite Ouija 
Stig Bergqvist,Rugrats in Paris: The Movie ,6.1,76501438,181,root StigBergqvist RugratsinParis:TheMovie 
Stewart Raffill,Standing Ovation ,3.4,531806,277,root StewartRaffill StandingOvation 
Stewart Hendler,Sorority Row ,5.1,11956207,0,root StewartHendler SororityRow 
Steven Zaillian,All the King's Men ,6.2,7221458,0,root StevenZaillian AlltheKing'sMen 
Steven Zaillian,A Civil Action ,6.5,56702901,1000,root StevenZaillian ACivilAction 
Steven Spielberg,War of the Worlds ,6.5,234277056,0,root StevenSpielberg WaroftheWorlds 
Steven Spielberg,War Horse ,7.2,79883359,28000,root StevenSpielberg WarHorse 
Steven Spielberg,The Terminal ,7.3,77032279,16000,root StevenSpielberg TheTerminal 
Steven Spielberg,The Lost World: Jurassic Park ,6.5,229074524,0,root StevenSpielberg TheLostWorld:JurassicPark 
Steven Spielberg,The Color Purple ,7.8,94175854,6000,root StevenSpielberg TheColorPurple 
Steven Spielberg,The BFG ,6.8,52792307,27000,root StevenSpielberg TheBFG 
Steven Spielberg,The Adventures of Tintin ,7.4,77564037,44000,root StevenSpielberg TheAdventuresofTintin 
Steven Spielberg,Schindler's List ,8.9,96067179,41000,root StevenSpielberg Schindler'sList 
Steven Spielberg,Saving Private Ryan ,8.6,216119491,22000,root StevenSpielberg SavingPrivateRyan 
Steven Spielberg,Raiders of the Lost Ark ,8.5,242374454,16000,root StevenSpielberg RaidersoftheLostArk 
Steven Spielberg,Munich ,7.6,47379090,0,root StevenSpielberg Munich 
Steven Spielberg,Minority Report ,7.7,132014112,0,root StevenSpielberg MinorityReport 
Steven Spielberg,Lincoln ,7.4,182204440,71000,root StevenSpielberg Lincoln 
Steven Spielberg,Jurassic Park ,8.1,356784000,19000,root StevenSpielberg JurassicPark 
Steven Spielberg,Jaws ,8,260000000,21000,root StevenSpielberg Jaws 
Steven Spielberg,Indiana Jones and the Temple of Doom ,7.6,179870271,0,root StevenSpielberg IndianaJonesandtheTempleofDoom 
Steven Spielberg,Indiana Jones and the Last Crusade ,8.3,197171806,0,root StevenSpielberg IndianaJonesandtheLastCrusade 
Steven Spielberg,Indiana Jones and the Kingdom of the Crystal Skull ,6.2,317011114,5000,root StevenSpielberg IndianaJonesandtheKingdomoftheCrystalSkull 
Steven Spielberg,Hook ,6.7,119654900,13000,root StevenSpielberg Hook 
Steven Spielberg,E.T. the Extra-Terrestrial ,7.9,434949459,34000,root StevenSpielberg E.T.theExtra-Terrestrial 
Steven Spielberg,Close Encounters of the Third Kind ,7.7,128300000,0,root StevenSpielberg CloseEncountersoftheThirdKind 
Steven Spielberg,Catch Me If You Can ,8,164435221,15000,root StevenSpielberg CatchMeIfYouCan 
Steven Spielberg,Bridge of Spies ,7.6,72306065,55000,root StevenSpielberg BridgeofSpies 
Steven Spielberg,Amistad ,7.2,44175394,0,root StevenSpielberg Amistad 
Steven Spielberg,A.I. Artificial Intelligence ,7.1,78616689,11000,root StevenSpielberg A.I.ArtificialIntelligence 
Steven Soderbergh,Traffic ,7.6,124107476,0,root StevenSoderbergh Traffic 
Steven Soderbergh,The Limey ,7.1,3193102,944,root StevenSoderbergh TheLimey 
Steven Soderbergh,The Informant! ,6.5,33313582,0,root StevenSoderbergh TheInformant! 
Steven Soderbergh,The Good German ,6.1,1304837,559,root StevenSoderbergh TheGoodGerman 
Steven Soderbergh,Side Effects ,7.1,64308820,58000,root StevenSoderbergh SideEffects 
Steven Soderbergh,"Sex, Lies, and Videotape ",7.2,24741700,2000,"root StevenSoderbergh Sex,Lies,andVideotape "
Steven Soderbergh,Out of Sight ,7,37339525,0,root StevenSoderbergh OutofSight 
Steven Soderbergh,Ocean's Twelve ,6.4,125531634,0,root StevenSoderbergh Ocean'sTwelve 
Steven Soderbergh,Ocean's Thirteen ,6.9,117144465,0,root StevenSoderbergh Ocean'sThirteen 
Steven Soderbergh,Ocean's Eleven ,7.8,183405771,0,root StevenSoderbergh Ocean'sEleven 
Steven Soderbergh,Magic Mike ,6.1,113709992,54000,root StevenSoderbergh MagicMike 
Steven Soderbergh,Haywire ,5.8,18934858,0,root StevenSoderbergh Haywire 
Steven Soderbergh,Full Frontal ,4.7,2506446,134,root StevenSoderbergh FullFrontal 
Steven Soderbergh,Erin Brockovich ,7.3,125548685,0,root StevenSoderbergh ErinBrockovich 
Steven Soderbergh,Contagion ,6.6,75638743,42000,root StevenSoderbergh Contagion 
Steven Shainberg,Secretary ,7.1,4046737,15000,root StevenShainberg Secretary 
Steven Shainberg,Fur: An Imaginary Portrait of Diane Arbus ,6.5,220914,0,root StevenShainberg Fur:AnImaginaryPortraitofDianeArbus 
Steven Seagal,On Deadly Ground ,4.4,38590500,812,root StevenSeagal OnDeadlyGround 
Steven R. Monroe,I Spit on Your Grave ,6.3,92401,17000,root StevenR.Monroe ISpitonYourGrave 
Steven Quale,Into the Storm ,5.8,47553512,15000,root StevenQuale IntotheStorm 
Steven Quale,Final Destination 5 ,5.9,42575718,20000,root StevenQuale FinalDestination5 
Steven E. de Souza,Street Fighter ,3.8,33423521,0,root StevenE.deSouza StreetFighter 
Steven Brill,Without a Paddle ,5.9,58156435,0,root StevenBrill WithoutaPaddle 
Steven Brill,Mr. Deeds ,5.8,126203320,0,root StevenBrill Mr.Deeds 
Steven Brill,Little Nicky ,5.3,39442871,0,root StevenBrill LittleNicky 
Steven Brill,Drillbit Taylor ,5.7,32853640,702,root StevenBrill DrillbitTaylor 
Steve Trenbirth,The Jungle Book 2 ,5.4,47887943,227,root SteveTrenbirth TheJungleBook2 
Steve Taylor,Blue Like Jazz ,6,594904,0,root SteveTaylor BlueLikeJazz 
Steve Rash,Under the Rainbow ,5.4,8500000,501,root SteveRash UndertheRainbow 
Steve Rash,Held Up ,5.1,4692814,77,root SteveRash HeldUp 
Steve Pink,Hot Tub Time Machine 2 ,5.1,12282677,0,root StevePink HotTubTimeMachine2 
Steve Pink,Hot Tub Time Machine ,6.4,50213619,12000,root StevePink HotTubTimeMachine 
Steve Pink,About Last Night ,6.1,48637684,0,root StevePink AboutLastNight 
Steve Oedekerk,Nothing to Lose ,6.7,44455658,0,root SteveOedekerk NothingtoLose 
Steve Oedekerk,Kung Pow: Enter the Fist ,6.2,16033556,0,root SteveOedekerk KungPow:EntertheFist 
Steve Oedekerk,Barnyard ,5.6,72601713,605,root SteveOedekerk Barnyard 
Steve Oedekerk,Ace Ventura: When Nature Calls ,6.3,108360000,0,root SteveOedekerk AceVentura:WhenNatureCalls 
Steve Miner,Warlock ,6.2,9094451,0,root SteveMiner Warlock 
Steve Miner,Texas Rangers ,5.2,623374,474,root SteveMiner TexasRangers 
Steve Miner,Lake Placid ,5.6,31768374,2000,root SteveMiner LakePlacid 
Steve Miner,Friday the 13th Part III ,5.7,36200000,0,root SteveMiner Fridaythe13thPartIII 
Steve Miner,Friday the 13th Part 2 ,6.1,19100000,0,root SteveMiner Fridaythe13thPart2 
Steve McQueen,Shame ,7.3,4000304,23000,root SteveMcQueen Shame 
Steve McQueen,12 Years a Slave ,8.1,56667870,83000,root SteveMcQueen 12YearsaSlave 
Steve Martino,The Peanuts Movie ,7.2,130174897,33000,root SteveMartino ThePeanutsMovie 
Steve Martino,Ice Age: Continental Drift ,6.6,161317423,14000,root SteveMartino IceAge:ContinentalDrift 
Steve James,Prefontaine ,6.8,532190,0,root SteveJames Prefontaine 
Steve James,Hoop Dreams ,8.3,7830611,0,root SteveJames HoopDreams 
Steve Hickner,Bee Movie ,6.2,126597121,0,root SteveHickner BeeMovie 
Steve Gomer,Barney's Great Adventure ,2.8,11144518,436,root SteveGomer Barney'sGreatAdventure 
Steve Carver,Lone Wolf McQuade ,6.3,12200000,0,root SteveCarver LoneWolfMcQuade 
Steve Carr,Paul Blart: Mall Cop ,5.2,20819129,0,root SteveCarr PaulBlart:MallCop 
Steve Carr,Next Friday ,6.1,57176582,0,root SteveCarr NextFriday 
Steve Carr,Dr. Dolittle 2 ,4.6,112950721,266,root SteveCarr Dr.Dolittle2 
Steve Carr,Daddy Day Care ,5.5,104148781,886,root SteveCarr DaddyDayCare 
Steve Buscemi,Trees Lounge ,7.2,695229,872,root SteveBuscemi TreesLounge 
Steve Buscemi,Lonesome Jim ,6.6,154077,238,root SteveBuscemi LonesomeJim 
Steve Boyum,Supercross ,4,3101301,353,root SteveBoyum Supercross 
Steve Boyum,Meet the Deedles ,3.9,4308981,839,root SteveBoyum MeettheDeedles 
Steve Box,The Curse of the Were-Rabbit ,7.5,56068547,0,root SteveBox TheCurseoftheWere-Rabbit 
Steve Bendelack,Mr. Bean's Holiday ,6.3,32553210,0,root SteveBendelack Mr.Bean'sHoliday 
Steve Beck,Thir13en Ghosts ,5.5,41867960,0,root SteveBeck Thir13enGhosts 
Steve Beck,Ghost Ship ,5.5,30079316,0,root SteveBeck GhostShip 
Steve Barron,The Adventures of Pinocchio ,5.3,15091542,246,root SteveBarron TheAdventuresofPinocchio 
Steve Antin,Burlesque ,6.4,39440655,19000,root SteveAntin Burlesque 
Sterling Van Wagenen,The Work and the Glory II: American Zion ,6.6,2024854,19,root SterlingVanWagenen TheWorkandtheGloryII:AmericanZion 
Stephen Sommers,The Mummy Returns ,6.3,202007640,0,root StephenSommers TheMummyReturns 
Stephen Sommers,The Adventures of Huck Finn ,6.2,24103594,391,root StephenSommers TheAdventuresofHuckFinn 
Stephen Sommers,G.I. Joe: The Rise of Cobra ,5.8,150167630,0,root StephenSommers G.I.Joe:TheRiseofCobra 
Stephen Sommers,Deep Rising ,6,11146409,0,root StephenSommers DeepRising 
Stephen Norrington,The League of Extraordinary Gentlemen ,5.8,66462600,0,root StephenNorrington TheLeagueofExtraordinaryGentlemen 
Stephen Norrington,Blade ,7.1,70001065,0,root StephenNorrington Blade 
Stephen Milburn Anderson,Ca$h ,6,46451,694,root StephenMilburnAnderson Ca$h 
Stephen Kay,The Last Time I Committed Suicide ,5.8,12836,161,root StephenKay TheLastTimeICommittedSuicide 
Stephen Kay,Get Carter ,5.1,14967182,604,root StephenKay GetCarter 
Stephen Kay,Boogeyman ,4.1,46363118,1000,root StephenKay Boogeyman 
Stephen J. Anderson,Winnie the Pooh ,7.3,26687172,0,root StephenJ.Anderson WinniethePooh 
Stephen Hopkins,The Reaping ,5.7,25117498,0,root StephenHopkins TheReaping 
Stephen Hopkins,The Ghost and the Darkness ,6.8,38553833,0,root StephenHopkins TheGhostandtheDarkness 
Stephen Hopkins,Race ,7.1,19097994,0,root StephenHopkins Race 
Stephen Hopkins,Predator 2 ,6.2,30669413,0,root StephenHopkins Predator2 
Stephen Hopkins,Lost in Space ,5.1,69102910,0,root StephenHopkins LostinSpace 
Stephen Hopkins,A Nightmare on Elm Street 5: The Dream Child ,5.1,22168359,1000,root StephenHopkins ANightmareonElmStreet5:TheDreamChild 
Stephen Hillenburg,The SpongeBob SquarePants Movie ,7,85416609,0,root StephenHillenburg TheSpongeBobSquarePantsMovie 
Stephen Herek,The Mighty Ducks ,6.4,50752337,0,root StephenHerek TheMightyDucks 
Stephen Herek,Rock Star ,6.2,16991902,0,root StephenHerek RockStar 
Stephen Herek,Mr. Holland's Opus ,7.3,82528097,0,root StephenHerek Mr.Holland'sOpus 
Stephen Herek,Man of the House ,5.4,19118247,779,root StephenHerek ManoftheHouse 
Stephen Herek,Life or Something Like It ,5.8,14448589,835,root StephenHerek LifeorSomethingLikeIt 
Stephen Herek,Holy Man ,4.9,12065985,296,root StephenHerek HolyMan 
Stephen Herek,Bill & Ted's Excellent Adventure ,6.9,40485039,0,root StephenHerek Bill&Ted'sExcellentAdventure 
Stephen Gaghan,Syriana ,7,101630576,0,root StephenGaghan Syriana 
Stephen Gaghan,Abandon ,4.9,10719367,261,root StephenGaghan Abandon 
Stephen Frears,The Queen ,7.3,56437947,0,root StephenFrears TheQueen 
Stephen Frears,Philomena ,7.6,37707719,37000,root StephenFrears Philomena 
Stephen Frears,Mrs Henderson Presents ,7.1,11034436,0,root StephenFrears MrsHendersonPresents 
Stephen Frears,Mary Reilly ,5.8,5600000,616,root StephenFrears MaryReilly 
Stephen Frears,High Fidelity ,7.6,27277055,10000,root StephenFrears HighFidelity 
Stephen Frears,Dirty Pretty Things ,7.4,8111360,0,root StephenFrears DirtyPrettyThings 
Stephen Frears,Dangerous Liaisons ,7.7,69400000,0,root StephenFrears DangerousLiaisons 
Stephen Frears,Chéri ,6.2,2708188,0,root StephenFrears Chéri 
Stephen Daldry,Trash ,7.2,10230,0,root StephenDaldry Trash 
Stephen Daldry,The Reader ,7.6,34180954,15000,root StephenDaldry TheReader 
Stephen Daldry,The Hours ,7.6,41597830,0,root StephenDaldry TheHours 
Stephen Daldry,Extremely Loud & Incredibly Close ,6.9,31836745,39000,root StephenDaldry ExtremelyLoud&IncrediblyClose 
Stephen Daldry,Billy Elliot ,7.7,21994911,0,root StephenDaldry BillyElliot 
Stephen Chow,Shaolin Soccer ,7.3,488872,0,root StephenChow ShaolinSoccer 
Stephen Chow,Kung Fu Hustle ,7.8,17104669,0,root StephenChow KungFuHustle 
Stephen Chow,CJ7 ,6.5,206678,1000,root StephenChow CJ7 
Stephen Chbosky,The Perks of Being a Wallflower ,8,17738570,131000,root StephenChbosky ThePerksofBeingaWallflower 
